% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=402735, Wed Aug 24 00:30:58 2022, <python>{}</python>
1 9 1.0243636845613293 0 0 227.23154008963797 2.031966008260356 200.78659503453989 2.0418605201581697 1034.2203486889512 2.00918305679175
2 18 1.004141397408217 0 0 207.10328642103295 1.9411114284729967 199.70844277492515 2.0346335410276772 1110.4716368828765 1.8910292274480291
3 27 1.010606959362235 0 0 213.31699680685077 1.982492542099941 198.90438403724414 2.055859783823869 1099.8399124237726 1.8543691423743045
4 36 1.0052641923531718 0 0 219.0755871008635 1.9042682056454638 189.39538206205162 2.0355160954338096 1100.9116619619936 1.8671144881757082
5 45 1.0123476992132918 0 0 225.23518311191845 1.8795542334615856 205.07723008787403 2.0642923976240013 1125.4718169853447 1.8419497497762956
6 54 1.1517542225149973 0 0 267.5008128115456 2.263085959039576 247.9055962556956 2.682313848025711 1209.1426611087975 2.0921028192545283
7 63 0.9487705968154335 0 0 217.10613249663143 1.8055199662437704 201.44720278278237 2.1114823722077776 985.0250972371819 1.7140720806313556
8 72 0.9726776365362607 0 0 224.7293505121284 2.03375448382103 195.3610521236186 2.1622295418824757 1087.713069332667 1.7062398081893768
9 81 1.0153153183190664 0 0 226.8079033606356 2.1269300488568126 199.66519274489767 2.2553766597862546 1160.8510037044446 1.7166652719240074
10 90 1.0361986687584068 0 0 231.91405487771473 2.062968168868197 208.30805095454153 2.1019821627327673 1236.551204173427 1.7548469893829879
11 99 1.0337369656128514 0 0 241.44704385548312 2.005789914821959 205.0257454667091 2.069638617784136 1224.8469626380934 1.7849966045874806
12 108 1.1378455132075678 0 0 267.99377247670566 2.3131004220327798 244.3564484462165 2.19021185859772 1450.0671323791344 1.9668781761345921
13 117 1.17879022750546 0 0 275.7707897349555 2.2343618311202778 239.2543813710096 2.2410234878351 1512.611652339266 2.017495202056546
