% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=402735, Wed Aug 24 00:30:58 2022
33 297 -0.5885543750309742 -0.08417879992929041 0.08996915925960135 0.5593598306431322 1 1 1 1 1 1
34 306 -0.5886588382352925 -0.09196677513740098 0.11170404181707842 0.5288564033563533 1 1 1 1 1 1
35 315 -0.5859619281772894 -0.07003633196508276 0.13333831240751903 0.6126291878788189 1 1 1 1 1 1
36 324 -0.5834913274082748 -0.06342792161460578 0.036323808606052735 0.6897464841135567 1 1 1 1 1 1
37 333 -0.5510108311954918 -0.039995514037166766 0.030034078054510676 0.6591821228238626 1 1 1 1 1 1
38 342 -0.51219630279676 -0.0673128178654071 0.03095724681588743 0.7033512501059379 1 1 1 1 1 1
39 351 -0.5767136306112522 -0.010427446848700325 0.0709220284729386 0.7013563801680154 1 1 1 1 1 1
40 360 -0.5790409559763339 -0.08277877884844911 0.08555450001133333 0.6948210308571019 1 1 1 1 1 1
41 369 -0.5628548156255507 -0.09613580192096569 0.11809090181928697 0.6812410144072731 1 1 1 1 1 1
42 378 -0.5654633008583252 -0.1316849367644696 0.0854043239228674 0.6980743282973629 1 1 1 1 1 1
43 387 -0.6135359774313849 -0.14603164843354485 0.11620399390954392 0.7265026843488522 1 1 1 1 1 1
44 396 -0.5980063315950718 -0.16876089360303634 0.0398899187317445 0.7140815554125697 1 1 1 1 1 1
45 405 -0.5829152819778983 -0.2031238625149172 0.057777929777219725 0.6855634846516198 1 1 1 1 1 1
46 414 -0.5653883853356667 -0.21217063293938307 0.12483040293070781 0.6774470517305127 1 1 1 1 1 1
47 423 -0.5568092236104437 -0.11564919108301577 0.15950359194128133 0.7241392913740667 1 1 1 1 1 1
48 432 -0.4961092526360483 -0.11662179352290408 0.12239939151219922 0.7613548774605481 1 1 1 1 1 1
49 441 -0.5672451604664321 -0.10355271184679006 0.14106858083981955 0.7127338100046815 1 1 1 1 1 1
50 450 -0.5869013258255813 -0.12228657668503522 0.12798714026024924 0.6951236718975469 1 1 1 1 1 1
51 459 -0.5895065529696654 -0.13750269864807746 0.04316940093761754 0.7057082243454676 1 1 1 1 1 1
52 468 -0.6045516352384201 -0.06726677554225924 0.03820185141084983 0.6937835413022512 1 1 1 1 1 1
53 477 -0.5982968343665062 -0.038843205964587416 0.011346705330386057 0.7110452903607438 1 1 1 1 1 1
54 486 -0.6990409292506303 -0.01865313661787153 0.12540576576650453 0.6831227243507096 1 1 1 1 1 1
55 495 -0.6974632168637515 -0.005124877001331747 0.007961193324413814 0.6823369509935783 1 1 1 1 1 1
56 504 -0.7240853147847565 -0.42390911789141017 0.02542480714252025 0.6981695402709795 1 1 1 1 1 1
57 513 -0.7083841929572959 -0.43801152127882936 0.026125181704803758 0.6637118382842085 1 1 1 1 1 1
58 522 -0.6922538247366311 -0.39473314169444185 0.06597545744698194 0.6370535163217063 1 1 1 1 1 1
59 531 -0.6870104454095108 -0.0019274055630275667 0.05283088495684422 0.6303972486724275 1 1 1 1 1 1
60 540 -0.6936554680673277 -0.0015696436902738833 0.03709537812622846 0.615192676281774 1 1 1 1 1 1
61 549 -0.6866076712369497 -0.04117375300945307 0.07249346417542338 0.5812695845252654 1 1 1 1 1 1
62 558 -0.5999534424988362 -0.17634798494517318 0.13698222842187374 0.588827294601872 1 1 1 1 1 1
63 567 -0.5914626529096062 -0.15503553038174026 0.16333115212947946 0.5801518348017506 1 1 1 1 1 1
64 576 -0.618886071726477 -0.16739822186162537 0.12084582787090824 0.5719689012287321 1 1 1 1 1 1
65 585 -0.6257434215189692 -0.14209735340445737 0.11587703024010054 0.5809529916236036 1 1 1 1 1 1
66 594 -0.6459858446699809 -0.1529544861464741 0.06043674737894223 0.5624308781259618 1 1 1 1 1 1
67 603 -0.6797145952254338 -0.2097644821282237 0.15638902403613963 0.6614734191700937 1 1 1 1 1 1
68 612 -0.6196285311585624 -0.17942146688302155 0.0877807845151286 0.5751770427186741 1 1 1 1 1 1
69 621 -0.6466602540146595 -0.1395756591863339 0.07229575239003946 0.48276450678460997 1 1 1 1 1 1
70 630 -0.6490076999213423 -0.17641491597070855 0.0502245669880416 0.5510234445282715 1 1 1 1 1 1
71 639 -0.6564928814388464 -0.011177632406039984 0.04045414386804355 0.5921146726830847 1 1 1 1 1 1
72 648 -0.670518258977179 -0.06923985179715067 0.03349827591601405 0.6281676202217893 1 1 1 1 1 1
73 657 -0.6817772993642808 -0.1131910287121715 0.04175571555582587 0.613359158759442 1 1 1 1 1 1
74 666 -0.7333752843111382 -0.02613234533116931 0.031793248865256696 0.5522446134941301 1 1 1 1 1 1
75 675 -0.7338799717393951 -0.2163109375453971 0.00606860178098117 0.5251713732004157 1 1 1 1 1 1
76 684 -0.7357374830098843 -0.026764856252631097 0.07208350264235266 0.5734388100017657 1 1 1 1 1 1
77 693 -0.729048862023321 -0.06241556029556522 0.04780081838864338 0.5276577165672905 1 1 1 1 1 1
78 702 -0.7084420513542095 -0.12694404765701256 0.025643020023655753 0.49605380926025067 1 1 1 1 1 1
79 711 -0.719950842459017 -0.12929548366325322 0.052108602246349355 0.5130115779651199 1 1 1 1 1 1
80 720 -0.67465806086639 -0.05474409707349365 0.05386828388404276 0.5482496552935391 1 1 1 1 1 1
81 729 -0.641080707323791 -0.0004334745924624592 0.11109250436819283 0.5537922392588894 1 1 1 1 1 1
82 738 -0.6083542907437542 -0.09679306769307555 0.11857037096216577 0.6089191206376108 1 1 1 1 1 1
83 747 -0.6117925030826731 -0.05974277660799313 0.09770835849920798 0.5859530413346336 1 1 1 1 1 1
84 756 -0.6449061078801943 -0.1734642671286136 0.020600347124886814 0.5381446849322155 1 1 1 1 1 1
85 765 -0.6689908635127753 -0.14853047803584932 0.015721560084284533 0.5694957944713872 1 1 1 1 1 1
86 774 -0.6750876512957327 -5.708237376355564e-05 0.2852759878334626 0.5879349111287749 1 1 1 1 1 1
87 783 -0.713018723297589 -0.003474662219378637 0.08659481735391321 0.5795897822022602 1 1 1 1 1 1
88 792 -0.7466922958860214 -0.03792966599566419 0.12630202262890597 0.5711928084530188 1 1 1 1 1 1
89 801 -0.713280087761721 -0.039043561082945266 0.015846097452787266 0.5162210624391466 1 1 1 1 1 1
90 810 -0.7504625921617534 -0.02428888050209483 0.015727936136867154 0.5839147609841192 1 1 1 1 1 1
91 819 -0.7248938327337662 -0.010662879610015503 0.03143140801498778 0.5784650304901179 1 1 1 1 1 1
92 828 -0.7202342682890174 -0.020810818056381273 0.07179811363393457 0.5866722651687951 1 1 1 1 1 1
93 837 -0.6857219636851479 -0.11105104152994391 0.013157644265017402 0.5383238528864802 1 1 1 1 1 1
94 846 -0.6899891922813184 -0.05597921494733989 0.08927057725232265 0.6204819250062542 1 1 1 1 1 1
95 855 -0.713711174710251 -0.015287656131192885 0.05557881172079576 0.6413871516217796 1 1 1 1 1 1
96 864 -0.7120885402366137 -0.07785663085045735 0.03287731727029563 0.6584261612279871 1 1 1 1 1 1
97 873 -0.713950320319318 -0.02113130319405628 0.044983301091894995 0.6468361297700592 1 1 1 1 1 1
98 882 -0.6674016099121478 -0.021635133496046934 0.011055305143413212 0.6305825955851252 1 1 1 1 1 1
99 891 -0.6313098437304361 -0.0044777697086179616 0.05756410618711143 0.683666391097432 1 1 1 1 1 1
100 900 -0.6109944311889123 -0.006479649178091591 0.06259013688617886 0.6688072091595296 1 1 1 1 1 1
101 909 -0.6079955524900211 -0.027691543124127384 0.019003062533278242 0.6602813133412476 1 1 1 1 1 1
102 918 -0.6614867270935653 -0.025904560651930572 0.015010140719347607 0.6778141962682539 1 1 1 1 1 1
103 927 -0.623095729770473 -0.004565201510408067 0.009738906081391718 0.6751960234884827 1 1 1 1 1 1
104 936 -0.5972926880763709 -0.03645206376272509 0.02530130758440244 0.6692301103963725 1 1 1 1 1 1
105 945 -0.6250076566686755 -0.005354147353451092 0.020467326560776863 0.6560676288218086 1 1 1 1 1 1
106 954 -0.6493555018203562 -0.004813293736469421 0.06683153544552263 0.6467420502944649 1 1 1 1 1 1
107 963 -0.6727569842192436 -0.006908164208621672 0.05364698241507741 0.6179599497611212 1 1 1 1 1 1
108 972 -0.7131626964401416 -0.03106674373919711 0.04524718180738943 0.6210891384257718 1 1 1 1 1 1
109 981 -0.7222579500987883 -0.011548585371371297 0.021383399262101095 0.6119778151707364 1 1 1 1 1 1
110 990 -0.6809296528578186 -0.051303732612759945 0.030480500562080702 0.6775229309041289 1 1 1 1 1 1
111 999 -0.6461826734417508 -0.00036524588591149633 0.1436077961571211 0.7014664048896362 1 1 1 1 1 1
112 1008 -0.6561691444208922 -0.03406247369494879 0.16986236908871916 0.7170671057996402 1 1 1 1 1 1
113 1017 -0.6510713958120011 -0.045517958162212185 0.1308643558577836 0.7218127896272171 1 1 1 1 1 1
114 1026 -0.6398119352651482 -0.0988491656371587 0.048031240178705865 0.6793997740498896 1 1 1 1 1 1
115 1035 -0.6742198268585026 -0.09805740695405667 0.005518275853423682 0.6751099722703517 1 1 1 1 1 1
116 1044 -0.6895030174341568 -0.05081974430840747 0.11184102844972815 0.6667955660154755 1 1 1 1 1 1
117 1053 -0.6871891957165431 -0.013480907694292743 0.029346898323705538 0.7033363316711049 1 1 1 1 1 1
118 1062 -0.7048206050513188 -0.014063696859438795 0.06209328797470155 0.7032353083866104 1 1 1 1 1 1
119 1071 -0.6982532153346932 -0.03434278724950179 0.05428686684216489 0.7407052961212875 1 1 1 1 1 1
120 1080 -0.6555444290905579 -0.008359614567065531 0.13246956530220186 0.8079985024444047 1 1 1 1 1 1
121 1089 -0.6872724898425047 -0.04828236341673265 0.023348737831255056 0.8499228155818183 1 1 1 1 1 1
122 1098 -0.70640802448792 -0.004164068398668067 0.04311649473255579 0.8580333504812516 1 1 1 1 1 1
123 1107 -0.7490862260628911 -0.00037895564455764765 0.01577235892006159 0.8913310765644801 1 1 1 1 1 1
124 1116 -0.7633589756209013 -0.006145678385419228 0.0192421926792464 0.8966145846313762 1 1 1 1 1 1
125 1125 -0.7530973340632401 -0.005990737566096853 0.026123193898133543 0.9022009834332017 1 1 1 1 1 1
126 1134 -0.7260022567874433 -0.0012551257676077384 0.5185835156993016 0.9062607842173735 1 1 1 1 1 1
127 1143 -0.765711185606414 -0.034755133998844244 0.21493210979971097 0.9120980483606008 1 1 1 1 1 1
128 1152 -0.7608402885601163 -0.003836926726697684 0.27483413783685257 0.9200330814767606 1 1 1 1 1 1
129 1161 -0.7691789028127183 -0.0747789751691236 0.1508420720957866 0.9203476400014571 1 1 1 1 1 1
130 1170 -0.7749956471749093 -0.01316195979497356 0.10847557717932485 0.9046853036585827 1 1 1 1 1 1
131 1179 -0.781548703205484 -0.10603908234202165 0.008895429927329494 0.8663212046287696 1 1 1 1 1 1
132 1188 -0.7970236743701649 -0.006055558272392409 0.12399693343868808 0.8352557530424153 1 1 1 1 1 1
133 1197 -0.8154525124713021 -0.019739800762360274 0.08726636142702313 0.839162261723125 1 1 1 1 1 1
134 1206 -0.8329131460100024 -0.0458209853663473 0.07775750110893274 0.8455911087690205 1 1 1 1 1 1
135 1215 -0.863528463967805 -0.0013379718755324294 0.02300011446880375 0.8640409977021268 1 1 1 1 1 1
136 1224 -0.8575083518092779 -0.01047329056543287 0.061279160231231 0.8791161185640151 1 1 1 1 1 1
137 1233 -0.8558916651315908 -0.08175396866225494 0.042324017136946036 0.873591229053706 1 1 1 1 1 1
138 1242 -0.8307065285958559 -0.08032643999661156 0.04816385556421158 0.8875455091633029 1 1 1 1 1 1
139 1251 -0.8406506593455598 -0.0958524509214973 0.05264784539233595 0.8587980793577255 1 1 1 1 1 1
140 1260 -0.8470916040060379 -0.12279597274984472 0.1283433022128639 0.8348561426878615 1 1 1 1 1 1
141 1269 -0.8526495315103698 -0.19623996010443256 0.15774935599778117 0.8107760211928884 1 1 1 1 1 1
142 1278 -0.8711154003021163 -0.24264709296585876 0.044997753968924796 0.8505039451062187 1 1 1 1 1 1
143 1287 -0.8813127690988466 -0.20940410567506754 0.061882856671846044 0.8471597063729238 1 1 1 1 1 1
144 1296 -0.862289756624702 -0.2125992432646113 0.11879484933531217 0.816027218497721 1 1 1 1 1 1
145 1305 -0.8573969008966034 -0.14772085301013205 0.15566468039048134 0.8077451642558798 1 1 1 1 1 1
146 1314 -0.8404356100817697 -0.18929472233234548 0.11110949259682902 0.8146164288136442 1 1 1 1 1 1
147 1323 -0.8387073503479927 -0.2075070774156499 0.08423021113909801 0.8170780018004747 1 1 1 1 1 1
148 1332 -0.8286025159936031 -0.0455072164961104 0.20324452800395162 0.8136877903988012 1 1 1 1 1 1
149 1341 -0.7802478005742909 -0.12519093486961783 0.009029094649424453 0.8161151127250638 1 1 1 1 1 1
150 1350 -0.7687569479353229 -0.07735742688350045 0.08426694165828996 0.8129996770296888 1 1 1 1 1 1
151 1359 -0.7824257592851918 -0.0455348654840219 0.12002399739332514 0.8029499863209277 1 1 1 1 1 1
152 1368 -0.7811341627835154 -0.06552386814527142 0.0751663184239759 0.810731156272532 1 1 1 1 1 1
153 1377 -0.7956338350251607 -0.13011483054765635 0.025610505160096858 0.810322302834119 1 1 1 1 1 1
154 1386 -0.7506291903788764 -0.09751442432735641 0.006289029208127245 0.8002900331276506 1 1 1 1 1 1
155 1395 -0.7696790970269005 -0.035378383687927346 0.05532890144123583 0.7877429836855466 1 1 1 1 1 1
156 1404 -0.776063739246167 -0.009877000038774824 0.05697444516901936 0.7747926799811228 1 1 1 1 1 1
157 1413 -0.7774047332900573 -0.02735613360440084 0.009752665098190293 0.778402310285432 1 1 1 1 1 1
158 1422 -0.7899853811956765 -0.015866212869592285 0.06510503901475682 0.8205784467003451 1 1 1 1 1 1
159 1431 -0.7938210139435986 -0.022983035829877856 0.0019186848806055765 0.8504327730828226 1 1 1 1 1 1
160 1440 -0.8132989031987174 -0.009299463956268258 0.07297849002319765 0.8862972488009808 1 1 1 1 1 1
161 1449 -0.8129517676833508 -0.07045322243705181 0.015166824601040832 0.8901411227353684 1 1 1 1 1 1
162 1458 -0.8398739484578759 -0.23964654973726818 0.07047324498833699 0.8965824222629529 1 1 1 1 1 1
163 1467 -0.8201591897897039 -0.25669667856333883 0.08026538012785855 0.9017441613986497 1 1 1 1 1 1
164 1476 -0.8147633324645739 -0.2521649211885754 0.05608186170493265 0.9086165168909978 1 1 1 1 1 1
165 1485 -0.796527602002649 -0.2195451944247167 0.007857687741117104 0.9081803853070981 1 1 1 1 1 1
166 1494 -0.7686325846342756 -0.00698063441462113 0.04937662726403509 0.8992378155853884 1 1 1 1 1 1
167 1503 -0.7246333408455796 -0.03304684191076113 0.03562429654028906 0.8690733537925328 1 1 1 1 1 1
168 1512 -0.7517018186517157 -0.00494007462682335 0.2769860897573331 0.877509353041671 1 1 1 1 1 1
169 1521 -0.775120772242744 -0.2602734064713327 0.04398667172457832 0.8712602918066984 1 1 1 1 1 1
170 1530 -0.7756327318904878 -0.261520608731883 0.0488247039696482 0.8634248755989838 1 1 1 1 1 1
171 1539 -0.7680483189373615 -0.19786734074962972 0.04644384131146191 0.8475253211165966 1 1 1 1 1 1
172 1548 -0.7691686656394674 -0.21540552204076047 0.017345890571785264 0.8388885048912693 1 1 1 1 1 1
173 1557 -0.7877889576274388 -0.1487223734549613 0.047645260006331104 0.8083508744883544 1 1 1 1 1 1
174 1566 -0.7976863340382474 -0.17367976453975695 0.045090021983288917 0.8311367242412879 1 1 1 1 1 1
175 1575 -0.7554189681704424 -0.11841044502624211 0.037083225794997635 0.8229709685282278 1 1 1 1 1 1
176 1584 -0.7434090120171506 -0.11880430258492454 0.057989457843479836 0.8164021224186133 1 1 1 1 1 1
177 1593 -0.7730980906458962 -0.1213544668532487 0.10326479944267346 0.8190417793740233 1 1 1 1 1 1
178 1602 -0.7319711526472539 -0.08239048305969754 0.11268747868310613 0.7823966258776439 1 1 1 1 1 1
179 1611 -0.738990657509525 -0.02142121296742818 0.10283607914386007 0.7695891044268047 1 1 1 1 1 1
180 1620 -0.7358491211881467 -0.04311074403649559 0.07890875980229725 0.7640822906318472 1 1 1 1 1 1
181 1629 -0.7546831289270242 -0.26304900898661204 0.026394627743615073 0.769329166761111 1 1 1 1 1 1
182 1638 -0.7220483123983886 -0.19332146580417142 0.05520402143200769 0.7565741821479885 1 1 1 1 1 1
183 1647 -0.7403875521190743 -0.08188122260068928 0.0921742469767553 0.7169328346040021 1 1 1 1 1 1
184 1656 -0.7200060586623164 -0.07342906497533006 0.007748396598368036 0.7461458243596555 1 1 1 1 1 1
185 1665 -0.7384490759954386 -0.04986800047588597 0.05408289069761398 0.7182603265249111 1 1 1 1 1 1
186 1674 -0.7614858358445896 -0.03492042841402505 0.05005226160849308 0.706949628794023 1 1 1 1 1 1
187 1683 -0.7935821933786608 -0.30395435451920255 0.05163677750496597 0.6964704172255909 1 1 1 1 1 1
188 1692 -0.7716261166150964 -0.033389084109090306 0.06123711366217739 0.7614797745646296 1 1 1 1 1 1
189 1701 -0.7575418658944539 -0.07869776760842367 0.07132185873635356 0.7732973416972344 1 1 1 1 1 1
190 1710 -0.7635976385303904 -0.1679624836286694 0.12424741492433333 0.7959877889853402 1 1 1 1 1 1
191 1719 -0.7353017854392385 -0.11493826055261726 0.1496060077881585 0.8390773201741194 1 1 1 1 1 1
192 1728 -0.7481629546162981 -0.059620357427595194 0.20887578731178225 0.8445674751207074 1 1 1 1 1 1
193 1737 -0.7435375856021399 -0.2575233714070067 0.05286532571335011 0.8599603512389236 1 1 1 1 1 1
194 1746 -0.7383748383351317 -0.2523226643081234 0.18172848316070883 0.8690161251708673 1 1 1 1 1 1
195 1755 -0.7394757614917505 -0.2648163980743487 0.11330011542809615 0.9003698127172489 1 1 1 1 1 1
196 1764 -0.6941422429388273 -0.012261443067838178 0.09162000703054951 0.9048918679225149 1 1 1 1 1 1
197 1773 -0.6728845104759302 -0.03950384618577113 0.06604299434375774 0.883770136399025 1 1 1 1 1 1
198 1782 -0.6607833522921085 -0.05450685446788207 0.06746533171040049 0.8700307963128042 1 1 1 1 1 1
199 1791 -0.659789245528545 -0.044109302425970595 0.00826925512518058 0.8798461746926263 1 1 1 1 1 1
200 1800 -0.6231678865663147 -0.1106266054782891 0.0189702779074237 0.8765563752081611 1 1 1 1 1 1
201 1809 -0.6153098868084024 -0.1154033485736995 0.047242396486945525 0.8917558372308508 1 1 1 1 1 1
202 1818 -0.6413746694204129 -0.05902675566145966 0.06700746808098816 0.8844898406465982 1 1 1 1 1 1
203 1827 -0.675007582934753 -0.005662765309104945 0.03752737159885501 0.879213649898682 1 1 1 1 1 1
204 1836 -0.6705849190457261 -0.3360024930646353 0.002235389260006685 0.8683540288591489 1 1 1 1 1 1
205 1845 -0.7015629366238513 -0.0013287409862701072 0.08108707634098374 0.8693392693493598 1 1 1 1 1 1
206 1854 -0.703981259321921 -0.2884193142470272 0.02811165319903421 0.8791305536529295 1 1 1 1 1 1
207 1863 -0.7094163540730742 -0.24767866653133822 0.06433785005766054 0.8793894030271308 1 1 1 1 1 1
208 1872 -0.7480088629397754 -0.16455470350603302 0.044219511594062295 0.8749006837415101 1 1 1 1 1 1
209 1881 -0.7676482845795101 -0.1093976795877659 0.0548943889082388 0.8521127780563863 1 1 1 1 1 1
210 1890 -0.772644179455628 -0.11569256905139139 0.050043097432970154 0.8387361183165357 1 1 1 1 1 1
211 1899 -0.7749827621481524 -0.10299347523815876 0.03079174130026205 0.8241285726483772 1 1 1 1 1 1
212 1908 -0.8164126931591394 -0.3054871206754414 0.03813733918574802 0.7971863044001124 1 1 1 1 1 1
213 1917 -0.8236403363850808 -0.313260671408392 0.02596083142051501 0.7749673446957998 1 1 1 1 1 1
214 1926 -0.8523783021849335 -0.060430204575957096 0.08326929950077844 0.7541585860291713 1 1 1 1 1 1
215 1935 -0.8708095326894452 -0.05200790672684838 0.0431860269190359 0.7440373986540963 1 1 1 1 1 1
216 1944 -0.8653840216650229 -0.1664477974030031 0.14622685683435555 0.7367100573477067 1 1 1 1 1 1
217 1953 -0.8593289564162528 -0.11025640022488162 0.02528652079501443 0.798861962225369 1 1 1 1 1 1
218 1962 -0.8636768756611957 -0.1549616625883302 0.036717496798935656 0.8018152524774664 1 1 1 1 1 1
219 1971 -0.8688033025986726 -0.18312750689510457 0.06037041659752638 0.7885734503979969 1 1 1 1 1 1
220 1980 -0.8838669727639956 -0.20014466564149114 0.0947504710230182 0.8054695712958889 1 1 1 1 1 1
221 1989 -0.8948317960013663 -0.16043485644847336 0.06087336499582684 0.8437224818856335 1 1 1 1 1 1
222 1998 -0.8847793670910055 -0.21862645351198828 0.12745047506268697 0.8026947918033679 1 1 1 1 1 1
223 2007 -0.8964816043267143 -0.23888085258971273 0.12747863142239838 0.7995693881398503 1 1 1 1 1 1
224 2016 -0.9029833421994976 -0.24688859730059626 0.1392807689164976 0.7981142333702321 1 1 1 1 1 1
225 2025 -0.9063069830775636 -0.2692280164670698 0.15695621469972082 0.7929477336064843 1 1 1 1 1 1
226 2034 -0.9072954736950896 -0.2784404495487561 0.13573502540677262 0.8067665887322809 1 1 1 1 1 1
227 2043 -0.8993297538362431 -0.2422870243562577 0.06607262913375168 0.8068837618425909 1 1 1 1 1 1
228 2052 -0.9003755370413457 -0.21362001659203833 0.05351935358003455 0.803679946399611 1 1 1 1 1 1
229 2061 -0.8989514670010358 -0.30256800454631294 0.1418684848628535 0.8073883876263749 1 1 1 1 1 1
230 2070 -0.8782831220392564 -0.35601630352382213 0.15886201831976407 0.7863820610589882 1 1 1 1 1 1
231 2079 -0.8962115717449837 -0.19902354270443837 0.024712414750608588 0.8432266473746969 1 1 1 1 1 1
232 2088 -0.8788952691995678 -0.13937922484330975 0.018955389456630764 0.849061165663669 1 1 1 1 1 1
233 2097 -0.9027967204823324 -0.02668574403957787 0.11449385773248483 0.8648501029135037 1 1 1 1 1 1
234 2106 -0.9075210143161132 -0.03541033318012604 0.15410134254784486 0.8653492855176855 1 1 1 1 1 1
235 2115 -0.9058383065142228 -0.03735337438787457 0.05915398990423617 0.8755302235945216 1 1 1 1 1 1
236 2124 -0.8713223384100605 -0.03324956039887355 0.10845176690765582 0.8631401492450166 1 1 1 1 1 1
237 2133 -0.880923671414775 -0.009744117820132766 0.08855916632430322 0.8740207150184481 1 1 1 1 1 1
238 2142 -0.8759112658004664 -0.30737662662358767 0.0145298907442399 0.8761732617611919 1 1 1 1 1 1
239 2151 -0.8368730257123633 -0.05420615599937308 0.06752028806490377 0.8929410347236402 1 1 1 1 1 1
240 2160 -0.8288750934549117 -0.0708765103644349 0.03813724326901991 0.9044284400713791 1 1 1 1 1 1
241 2169 -0.8220408826668555 -0.01799117944527814 0.021009009628144257 0.902489293359017 1 1 1 1 1 1
242 2178 -0.8325251363860318 -0.03508413863835792 0.045740478545811064 0.8977608200892063 1 1 1 1 1 1
243 2187 -0.8334270639789702 -0.07117287690922658 0.0586221015480541 0.9079014854312762 1 1 1 1 1 1
244 2196 -0.8286230983570017 -0.05036440917842464 0.015836504495752985 0.909026319885276 1 1 1 1 1 1
245 2205 -0.8200700851373067 -0.08481766149720703 0.00447793409295079 0.9192609235595254 1 1 1 1 1 1
246 2214 -0.855155809272748 -0.10398800835053279 0.026697795644960748 0.8985082953005908 1 1 1 1 1 1
247 2223 -0.8668023399377466 -0.18963908205375493 0.09106580314220762 0.9056388345404813 1 1 1 1 1 1
248 2232 -0.876334547605744 -0.11343480509370225 0.04695902721010019 0.8830065334301713 1 1 1 1 1 1
249 2241 -0.8529887265787395 -0.1565404674631162 0.01590289671071096 0.8973257960314567 1 1 1 1 1 1
250 2250 -0.8493063981408308 -0.1695615706116262 0.005944042383623326 0.9016086823683249 1 1 1 1 1 1
251 2259 -0.8622673168620157 -0.030266239213503653 0.1417386903987428 0.9029208161363224 1 1 1 1 1 1
252 2268 -0.8536779359458065 -0.039340305117859485 0.17141897954541616 0.9179938151471426 1 1 1 1 1 1
253 2277 -0.8544352186432664 -0.08135435811561467 0.17803426765587335 0.9243371605798126 1 1 1 1 1 1
