% # columns="iter, evals, sigma, 0, fitness, xbest" seed=402735, Wed Aug 24 00:30:58 2022, <python>{}</python>
1 9 1.0243636845613293 0 -0.04441385316148114 377.7927444084633 2.9355799104037454 600.9894986356757 4.909289517807328 4115.063049650792 19.921622655609607
2 18 1.004141397408217 0 -0.0439259859831464 440.11108867974104 5.212743393958495 483.57270277768276 3.4246904263102307 4921.187083046985 19.948564563197653
3 27 1.010606959362235 0 -0.04528502947385371 767.3858699901335 7.922319952080127 491.1803806067944 7.821496468919108 3963.547453216117 19.880682121694154
4 36 1.0052641923531718 0 -0.044466751138706115 354.0698870079453 4.732349933474793 581.4034299452853 5.492763309453294 2607.136843166031 18.570048909600324
5 45 1.0123476992132918 0 -0.044723247185364426 825.7026513991193 6.680725528201304 338.8285734184223 6.315075002829966 4475.678616938377 19.952175628257294
6 54 1.1517542225149973 0 -0.045197788777704806 693.9537361136286 9.97990060097747 300.8898437868644 8.719086352864457 4270.038911299418 18.007389797931054
7 63 0.9487705968154335 0 -0.04295092588972502 367.6311214809639 4.898153911056943 527.0369050582246 6.296719484619263 2993.5846742128515 19.986973719248095
8 72 0.9726776365362607 0 -0.045054993315431474 327.0429487073079 1.3464544980537108 331.60222228515914 7.844974249109999 1220.062368769472 19.98729135568026
9 81 1.0153153183190664 0 -0.0452093529622066 310.0231614262048 3.300766673093494 615.4839453725531 9.975559072714033 1308.0392285798885 19.973044949828857
10 90 1.0361986687584068 0 -0.04287163483960167 404.0941211652471 4.4065097337701395 542.9524316049368 8.991610048510145 847.4434287664279 19.696086700844294
11 99 1.0337369656128514 0 -0.04515296857588538 641.9701569199303 7.118306044544143 593.0725965105296 9.251553480707948 538.4935307168732 19.984242015663302
12 108 1.1378455132075678 0 -0.045287816853323434 427.1533412796138 2.180843570986111 920.3362090032969 7.378912982395935 1678.0415887780878 19.512021425562338
13 117 1.17879022750546 0 -0.04410215534796169 656.4262956003384 3.0776929237869366 723.915154619874 9.749947278406752 1784.7703722128495 19.409651315964428
14 126 1.3723676888615368 0 -0.045282738745472825 1365.3194529345465 4.969414089316302 1053.6024396874036 9.984195795732083 967.2050334349776 19.988837749926184
15 135 1.3382671254248024 0 -0.044474653402725495 1042.098384038712 4.090356532579495 593.8266507557004 9.025952826169574 967.2891652717444 19.662495313264536
16 144 1.3363681179924605 0 -0.04463592384465162 966.5231471088518 3.847358409323091 1037.6679401157653 9.94848760602347 2178.279333717299 19.48244583085645
17 153 1.3122098850742592 0 -0.0452674759774061 1481.276033186516 2.7904392425872784 1101.4004867892388 9.83832608464162 1012.5275976884766 18.817492070788465
18 162 1.1276738952235528 0 -0.04154014824406785 870.2178059705606 2.844324295597307 843.247107047661 9.900764508915644 3183.6038480651487 19.504947732215154
19 171 0.9758119377769863 0 -0.04474775902640081 616.9109484392812 2.511178799816844 889.8352480250088 9.687960713701766 718.1704746364132 19.50369289093753
20 180 0.9704547808152024 0 -0.04529797672121773 949.8168076254128 3.4589718184096645 987.7942427101375 9.909578857746382 2525.559850466872 19.227318081915573
21 189 0.9723339293283874 0 -0.042873933455232494 1071.723633358847 5.1179639210844865 616.732849271989 9.982278633316044 2253.9886235391396 17.712836343751775
22 198 1.0173503751975101 0 -0.04508172226648764 947.4579075823872 5.572652523761002 716.6116371917627 8.643228442436302 1147.3947312004636 19.539695079882712
23 207 1.0791996083057744 0 -0.045262483358271 1499.6266437049053 6.4027260582447525 877.7445169938676 9.91111885707998 2978.558516368008 19.068361496568016
24 216 0.9732517707481191 0 -0.04393824965177286 795.5564106832601 2.1812590362590147 838.2431010209175 8.352173443189129 2569.698269158518 19.02595207931196
25 225 0.9564751238878447 0 -0.045269242863457695 802.6881624791374 2.5647250719028007 854.8020673233767 8.953768016868887 1510.9829404176467 19.897871870373038
26 234 0.8633422083669278 0 -0.04437800032617746 794.9524994996252 2.7064211296630973 753.5045056813256 7.772783732719917 1272.3832095266318 19.525791057993814
27 243 0.8347576819987823 0 -0.044106621467640134 956.3372570554948 1.6743420861903635 728.809973054431 7.0286731504496425 678.1035134117502 19.501151045709307
28 252 0.8156213190428144 0 -0.045253774562897434 1036.6940372561485 2.9822751508514314 915.2133426682897 9.89986084638988 942.6448396039457 18.697900954337562
29 261 0.7542929695052165 0 -0.044499894734525536 726.2198269498915 2.3108142787127255 663.8144791036304 6.95424623036921 583.8787754998509 19.73816691783828
30 270 0.6862355761693387 0 -0.04463718845799773 984.9557854690543 3.0718072589666585 815.7669532528832 9.778572205231612 1097.259819936582 19.533215507014
